학년도,학교급별,학년,성별,키
2016,고,1,여,169.5
2016,고,1,여,162.6
2016,고,1,남,172
2016,고,1,남,165
2016,고,1,여,161.5
2016,고,2,여,169.1
2016,고,2,남,168.4
2016,고,2,여,155.2
2016,고,2,여,164.1
2016,고,2,남,179.4
2016,고,2,남,179.8
2016,고,2,여,170.4
2016,고,2,남,174.2
2016,고,2,여,162.7
2016,고,2,여,175.2
2016,고,2,여,168.3
2016,고,2,여,160
2016,고,2,남,176.3
2016,고,2,남,170.1
2016,고,2,남,181.8
2016,고,2,여,174
2016,고,2,남,174.9
2016,고,2,남,174.9
2016,고,2,여,164.9
2016,고,2,여,167.6
2016,고,2,남,177
2016,고,2,여,158.4
2016,고,2,여,154.3
2016,고,2,남,176.3
2016,고,2,여,160.9
2016,고,2,여,155.7
2016,고,2,여,166.3
2016,고,2,여,166.6
2016,고,2,여,164.4
2016,고,2,남,172
2016,고,2,여,158.7
2016,고,2,남,178.5
2016,고,2,여,153.2
2016,고,2,남,184.1
2016,고,2,여,158.2
2016,고,3,남,180
2016,고,3,여,166
2016,고,3,남,170.3
2016,고,3,여,171.2
2016,고,3,여,160
2016,고,3,남,170
2016,고,3,여,161
2016,고,3,여,158.3
2016,고,3,여,160
2016,고,3,여,155.4
2016,고,3,남,171.8
2016,고,3,남,174.8
2016,고,3,여,163.4
2016,고,3,여,160.7
2016,고,3,남,170.8
2016,고,3,남,170
2016,고,3,남,173.8
2016,고,3,여,159.6
2016,고,3,여,160
2016,고,3,남,170.5
2016,고,3,여,172
2016,고,3,남,170.2
2016,고,3,여,170
2016,고,3,여,157.2
2016,고,3,남,174.2
2016,고,3,여,163.9
2016,고,3,남,170.3
2016,고,3,남,171.2
2016,고,3,남,174.3
2016,고,3,여,161.5
2016,고,3,여,155.5
2016,고,3,여,163.4
2016,고,3,남,167
2016,고,3,남,170.1
2016,고,3,여,161.7
2016,고,3,남,175.4
2016,고,3,여,172.7
2016,고,3,여,158.4
2016,고,3,여,159.3
2016,고,3,남,182.6
2016,고,3,여,167.7
2016,고,3,남,181.5
2016,고,1,남,169.7
2016,고,1,남,170.2
2016,고,1,남,177.6
2016,고,1,남,174.1
2016,고,1,남,173.9
2016,고,1,남,164
2016,고,1,남,180.7
2016,고,1,남,172.8
2016,고,1,남,169.4
2016,고,1,남,174.6
2016,고,1,남,179.2
2016,고,1,남,174.6
2016,고,1,남,170.4
2016,고,1,남,175.1
2016,고,1,남,176.2
2016,고,1,여,157
2016,고,1,여,154.1
2016,고,1,여,163.8
2016,고,1,여,159.7
2016,고,1,여,164
2016,고,1,여,156.6
2016,고,1,여,162.1
2016,고,1,여,158.1
2016,고,1,여,154.5
2016,고,1,여,156
2016,고,2,남,182.7
2016,고,2,남,179.4
2016,고,2,남,167.1
2016,고,2,남,180.6
2016,고,2,남,178.2
2016,고,2,남,169.4
2016,고,2,남,173.1
2016,고,2,남,178.5
2016,고,2,남,175.4
2016,고,2,남,187.8
2016,고,2,남,175.1
2016,고,2,남,171.1
2016,고,2,남,166.3
2016,고,2,남,175.2
2016,고,2,남,165.3
2016,고,2,남,165.1
2016,고,2,여,162.6
2016,고,2,여,159.2
2016,고,2,여,155.7
2016,고,2,여,167.1
2016,고,2,여,158.7
2016,고,2,여,159.8
2016,고,2,여,148.8
2016,고,2,여,157.8
2016,고,2,여,164.1
2016,고,2,여,163.2
2016,고,2,남,170
2016,고,3,남,171.6
2016,고,3,남,184.8
2016,고,3,남,166.9
2016,고,3,남,167.1
2016,고,3,남,159.2
2016,고,3,남,168
2016,고,3,남,181.4
2016,고,3,남,170.3
2016,고,3,여,151.4
2016,고,3,여,162.9
2016,고,3,여,155.8
2016,고,3,여,153
2016,고,3,여,159.4
2016,고,3,여,167.2
2016,고,3,여,158.8
2016,고,3,여,151
2016,고,3,여,168.9
2016,고,3,여,173.4
2016,고,3,여,167.6
2016,고,3,여,157.1
2016,고,3,여,165.7
2016,고,3,여,162.5
2016,고,3,여,158.4
2016,고,3,여,150.6
2016,고,3,여,153.1
2016,고,3,여,164.6
2016,고,3,여,166.3
2016,고,3,여,157.8
2016,고,1,남,181.9
2016,고,1,남,170.3
2016,고,1,남,168.9
2016,고,1,남,174.2
2016,고,1,남,191.8
2016,고,1,남,164.9
2016,고,1,남,162.2
2016,고,1,남,170
2016,고,1,여,165.1
2016,고,1,남,166.6
2016,고,1,남,167.6
2016,고,1,남,170.4
2016,고,1,여,167.1
2016,고,1,남,170
2016,고,1,남,166.1
2016,고,1,남,151.8
2016,고,1,남,169.2
2016,고,1,남,183.2
2016,고,1,남,167.8
2016,고,1,남,169.8
2016,고,1,남,174.4
2016,고,1,남,176.7
2016,고,1,남,171.7
2016,고,1,남,164.1
2016,고,1,남,162.6
2016,고,1,남,173.2
2016,고,2,남,172.6
2016,고,2,남,169.9
2016,고,2,남,168.4
2016,고,2,남,168.6
2016,고,2,남,161
2016,고,2,여,151.4
2016,고,2,남,170.3
2016,고,2,남,175
2016,고,2,남,179.3
2016,고,2,남,177.3
2016,고,2,남,171.7
2016,고,2,남,168.9
2016,고,2,남,173.6
2016,고,2,남,175.7
2016,고,2,남,171
2016,고,2,남,175.8
2016,고,2,남,175.2
2016,고,2,남,169.7
2016,고,2,남,175.5
2016,고,2,여,156.8
2016,고,2,남,175.1
2016,고,2,남,173.3
2016,고,2,남,181.8
2016,고,2,남,165.5
2016,고,3,남,181
2016,고,3,남,184
2016,고,3,남,173
2016,고,3,남,164
2016,고,3,남,172
2016,고,3,남,171
2016,고,3,남,154
2016,고,3,남,174
2016,고,3,남,187
2016,고,3,남,178
2016,고,3,남,172
2016,고,3,남,173
2016,고,3,남,177
2016,고,3,남,174
2016,고,3,남,167
2016,고,3,남,176
2016,고,3,남,178
2016,고,3,남,165
2016,고,3,남,177
2016,고,3,남,174
2016,고,3,남,170
2016,고,3,남,178
2016,고,3,남,171
2016,고,1,남,169.3
2016,고,1,남,168.3
2016,고,1,남,164.2
2016,고,1,남,182
2016,고,1,남,172.1
2016,고,1,남,177.3
2016,고,1,여,157
2016,고,1,남,165.4
2016,고,1,남,166.6
2016,고,1,남,172
2016,고,1,남,177.5
2016,고,1,남,167.2
2016,고,1,남,172.1
2016,고,1,남,174.1
2016,고,1,남,170.5
2016,고,1,남,167.1
2016,고,1,남,169.8
2016,고,1,남,176.8
2016,고,1,남,172.4
2016,고,1,남,175.4
2016,고,1,남,171.2
2016,고,1,남,166.2
2016,고,1,남,169.5
2016,고,1,남,168.2
2016,고,1,남,167.4
2016,고,1,남,167.6
2016,고,1,남,172.1
2016,고,2,남,173
2016,고,2,남,162
2016,고,2,남,165
2016,고,2,남,175
2016,고,2,남,181
2016,고,2,남,166
2016,고,2,남,174
2016,고,2,남,170
2016,고,2,남,181
2016,고,2,남,170
2016,고,2,남,171
2016,고,2,남,176
2016,고,2,남,169
2016,고,2,남,170
2016,고,2,남,159
2016,고,2,남,174
2016,고,2,남,163
2016,고,2,남,165
2016,고,2,남,170
2016,고,2,남,170
2016,고,2,남,171
2016,고,2,남,167
2016,고,2,남,176
2016,고,2,남,180
2016,고,2,남,170
2016,고,2,여,170
2016,고,2,남,163
2016,고,3,남,183
2016,고,3,남,168
2016,고,3,남,173
2016,고,3,남,182
2016,고,3,남,175
2016,고,3,남,164
2016,고,3,남,173
2016,고,3,남,171
2016,고,3,남,167
2016,고,3,남,167
2016,고,3,남,163
2016,고,3,남,170
2016,고,3,남,175
2016,고,3,남,171
2016,고,3,남,176
2016,고,3,남,173
2016,고,3,남,180
2016,고,3,남,169
2016,고,3,남,170
2016,고,3,남,173
2016,고,3,남,174
2016,고,3,남,166
2016,고,3,여,165
2016,고,3,남,179
2016,고,3,남,174
2016,고,3,남,165
2016,고,1,남,163
2016,고,1,남,176.6
2016,고,1,여,156.2
2016,고,1,남,170.2
2016,고,1,남,177.7
2016,고,1,여,152
2016,고,1,여,165.2
2016,고,1,남,182.9
2016,고,1,남,168.4
2016,고,1,남,164.5
2016,고,1,여,156.3
2016,고,1,여,165.4
2016,고,1,여,164.1
2016,고,1,남,168.9
2016,고,1,여,151.4
2016,고,1,여,166
2016,고,1,남,170.6
2016,고,1,여,156.4
2016,고,1,남,174
2016,고,1,여,158.4
2016,고,1,남,167.9
2016,고,1,남,174.1
2016,고,1,남,179.5
2016,고,1,여,176.8
2016,고,1,남,174.1
2016,고,2,여,155
2016,고,2,여,161
2016,고,2,남,170
2016,고,2,남,168
2016,고,2,남,172
2016,고,2,남,173
2016,고,2,여,158
2016,고,2,남,176
2016,고,2,남,165
2016,고,2,남,170
2016,고,2,남,172
2016,고,2,남,163
2016,고,2,남,175
2016,고,2,남,183
2016,고,2,여,159
2016,고,2,여,163
2016,고,2,여,161
2016,고,2,남,174
2016,고,2,여,159
2016,고,2,남,173
2016,고,2,여,156
2016,고,2,여,154
2016,고,2,여,158
2016,고,2,남,177
2016,고,2,남,165
2016,고,2,남,175
2016,고,3,여,156
2016,고,3,여,160.1
2016,고,3,남,176.9
2016,고,3,여,166.2
2016,고,3,남,178.3
2016,고,3,여,155.7
2016,고,3,남,173.4
2016,고,3,여,155
2016,고,3,여,151
2016,고,3,여,168.1
2016,고,3,남,169
2016,고,3,여,167.3
2016,고,3,남,192.1
2016,고,3,여,155
2016,고,3,남,173.4
2016,고,3,남,178
2016,고,3,여,165
2016,고,3,여,162.1
2016,고,3,남,181
2016,고,3,남,176.1
2016,고,3,남,175.1
2016,고,3,남,180.4
2016,고,3,여,168
2016,고,3,여,157
2016,고,3,여,164
2016,고,1,여,157.2
2016,고,1,여,158.6
2016,고,1,여,156.4
2016,고,1,여,165.1
2016,고,1,여,156.9
2016,고,1,여,161.7
2016,고,1,여,161
2016,고,1,여,158.1
2016,고,1,여,169.2
2016,고,1,여,155.4
2016,고,1,여,163.7
2016,고,1,여,161.2
2016,고,1,여,164.5
2016,고,1,여,156.6
2016,고,1,여,175
2016,고,1,여,159.5
2016,고,1,여,159
2016,고,1,여,153.9
2016,고,1,여,163
2016,고,1,여,159.6
2016,고,1,여,162
2016,고,1,여,167.9
2016,고,1,여,166.2
2016,고,1,여,156.8
2016,고,1,여,161.9
2016,고,1,여,163
2016,고,1,여,161.7
2016,고,1,여,163.9
2016,고,1,여,169
2016,고,1,여,160.4
2016,고,1,여,166.2
2016,고,1,여,165.9
2016,고,1,여,156.8
2016,고,1,여,158.1
2016,고,1,여,161.6
2016,고,1,여,154.8
2016,고,2,여,162.5
2016,고,2,여,164.1
2016,고,2,여,158.3
2016,고,2,여,161.1
2016,고,2,여,156.2
2016,고,2,여,164.2
2016,고,2,여,159.2
2016,고,2,여,165.4
2016,고,2,여,156.2
2016,고,2,여,167.7
2016,고,2,여,161.2
2016,고,2,여,162.1
2016,고,2,여,158.6
2016,고,2,여,166.7
2016,고,2,여,149.8
2016,고,2,여,163
2016,고,2,여,157.6
2016,고,2,여,162.9
2016,고,2,여,162.8
2016,고,2,여,161.5
2016,고,2,여,159.4
2016,고,2,여,162.7
2016,고,2,여,168.5
2016,고,2,여,157.8
2016,고,2,여,157.3
2016,고,2,여,165.5
2016,고,2,여,159.3
2016,고,2,여,166.1
2016,고,2,여,168
2016,고,2,여,159
2016,고,2,여,167.8
2016,고,2,여,160.9
2016,고,2,여,166.4
2016,고,3,여,164.9
2016,고,3,여,157.3
2016,고,3,여,167.6
2016,고,3,여,156.1
2016,고,3,여,168.9
2016,고,3,여,160.2
2016,고,3,여,156.8
2016,고,3,여,164.2
2016,고,3,여,164.9
2016,고,3,여,155.9
2016,고,3,여,154.1
2016,고,3,여,172.2
2016,고,3,여,160.6
2016,고,3,여,167.2
2016,고,3,여,170
2016,고,3,여,153.6
2016,고,3,여,168.6
2016,고,3,여,167.2
2016,고,3,여,162.1
2016,고,3,여,168.4
2016,고,3,여,158.6
2016,고,3,여,161.2
2016,고,3,여,162.4
2016,고,3,여,168.1
2016,고,3,여,162.4
2016,고,3,여,156.5
2016,고,3,여,160.4
2016,고,3,여,155.4
2016,고,3,여,162.9
2016,고,3,여,166.3
2016,고,3,여,156.3
2016,고,3,여,162.7
2016,고,3,여,165.1
2016,고,3,여,172.5
2016,고,3,여,161.7
2016,고,3,여,166.6
2016,고,3,여,163.1
2016,고,3,여,160.4
2016,고,1,여,155.2
2016,고,1,여,154.3
2016,고,1,여,155.4
2016,고,1,여,156.3
2016,고,1,여,160
2016,고,1,여,162.2
2016,고,1,여,162
2016,고,1,여,160.3
2016,고,1,여,162.3
2016,고,1,여,165.3
2016,고,1,여,156.4
2016,고,1,여,152.3
2016,고,1,여,170
2016,고,1,여,165.3
2016,고,1,여,162.3
2016,고,1,여,163.1
2016,고,1,여,156.2
2016,고,1,여,153.1
2016,고,1,여,157.3
2016,고,1,여,165.3
2016,고,1,여,164
2016,고,1,여,161.2
2016,고,1,여,166.3
2016,고,1,여,162.2
2016,고,1,여,161.3
2016,고,1,여,159.2
2016,고,1,여,157.3
2016,고,1,여,161.2
2016,고,1,여,154.4
2016,고,1,여,154.1
2016,고,1,여,155.3
2016,고,2,여,164
2016,고,2,여,157
2016,고,2,여,160
2016,고,2,여,160
2016,고,2,여,158
2016,고,2,여,162
2016,고,2,여,157
2016,고,2,여,158
2016,고,2,여,164
2016,고,2,여,163
2016,고,2,여,162
2016,고,2,여,153
2016,고,2,여,155
2016,고,2,여,162
2016,고,2,여,167
2016,고,2,여,161
2016,고,2,여,160
2016,고,2,여,160
2016,고,2,여,160
2016,고,2,여,165
2016,고,2,여,164
2016,고,2,여,158
2016,고,2,여,163
2016,고,2,여,158
2016,고,2,여,152
2016,고,2,여,172
2016,고,2,여,161
2016,고,2,여,166
2016,고,2,여,160
2016,고,2,여,158
2016,고,2,여,161
2016,고,2,여,161
2016,고,3,여,152
2016,고,3,여,156
2016,고,3,여,168
2016,고,3,여,158
2016,고,3,여,169
2016,고,3,여,163
2016,고,3,여,156
2016,고,3,여,163
2016,고,3,여,159
2016,고,3,여,161
2016,고,3,여,157
2016,고,3,여,163
2016,고,3,여,164
2016,고,3,여,163
2016,고,3,여,155
2016,고,3,여,164
2016,고,3,여,158
2016,고,3,여,172
2016,고,3,여,162
2016,고,3,여,154
2016,고,3,여,165
2016,고,3,여,158
2016,고,3,여,162
2016,고,3,여,159
2016,고,3,여,154
2016,고,3,여,163
2016,고,3,여,161
2016,고,3,여,165
2016,고,3,여,159
2016,고,3,여,152
2016,고,3,여,160
2016,고,3,여,156
2016,고,1,남,176.2
2016,고,1,남,181.4
2016,고,1,남,156.9
2016,고,1,남,173.3
2016,고,1,남,181.8
2016,고,1,남,170.8
2016,고,1,남,161.8
2016,고,1,남,174.6
2016,고,1,남,175.9
2016,고,1,남,162.8
2016,고,1,남,169.7
2016,고,1,남,184.4
2016,고,1,남,165.2
2016,고,1,남,174.6
2016,고,1,남,172.1
2016,고,1,남,171.3
2016,고,1,남,185.7
2016,고,1,남,168.1
2016,고,1,남,180.1
2016,고,1,남,167
2016,고,1,남,181.1
2016,고,1,남,171.8
2016,고,1,남,171.4
2016,고,1,남,178.7
2016,고,1,남,173.5
2016,고,1,남,178.1
2016,고,1,남,169.4
2016,고,1,남,167.4
2016,고,1,남,168.8
2016,고,1,남,171.6
2016,고,1,남,182.5
2016,고,1,남,170.5
2016,고,1,남,181.3
2016,고,1,남,168.3
2016,고,1,남,184.5
2016,고,1,남,181
2016,고,1,남,170.2
2016,고,2,남,181.2
2016,고,2,남,161.3
2016,고,2,남,177.3
2016,고,2,남,173.1
2016,고,2,남,169.8
2016,고,2,남,167.9
2016,고,2,남,169.6
2016,고,2,남,180.5
2016,고,2,남,168.7
2016,고,2,남,174.7
2016,고,2,남,169.1
2016,고,2,남,180.2
2016,고,2,남,173.8
2016,고,2,남,161.4
2016,고,2,남,167.6
2016,고,2,남,166.5
2016,고,2,남,176.4
2016,고,2,남,171.3
2016,고,2,남,169.6
2016,고,2,남,166.9
2016,고,2,남,169.5
2016,고,2,남,180.2
2016,고,2,남,167.4
2016,고,2,남,177.4
2016,고,2,남,171
2016,고,2,남,174.5
2016,고,2,남,168.1
2016,고,2,남,175
2016,고,2,남,171.3
2016,고,2,남,169.2
2016,고,2,남,187.4
2016,고,2,남,168.3
2016,고,2,남,170.8
2016,고,2,남,174.8
2016,고,2,남,161
2016,고,2,남,176.4
2016,고,3,남,179.3
2016,고,3,남,166
2016,고,3,남,171
2016,고,3,남,168.8
2016,고,3,남,174.8
2016,고,3,남,165.1
2016,고,3,남,176.3
2016,고,3,남,178.8
2016,고,3,남,171.4
2016,고,3,남,172.8
2016,고,3,남,175.9
2016,고,3,남,179.6
2016,고,3,남,179.5
2016,고,3,남,176.2
2016,고,3,남,181.9
2016,고,3,남,175.7
2016,고,3,남,178
2016,고,3,남,174.3
2016,고,3,남,181.3
2016,고,3,남,171.9
2016,고,3,남,167.5
2016,고,3,남,185.8
2016,고,3,남,180.3
2016,고,3,남,171.1
2016,고,3,남,167.5
2016,고,3,남,173.7
2016,고,3,남,178.6
2016,고,3,남,169.3
2016,고,3,남,189.5
2016,고,3,남,181.6
2016,고,3,남,172.5
2016,고,3,남,160.6
2016,고,3,남,172.7
2016,고,3,남,170.4
2016,고,3,남,174
2016,고,3,남,165.5
2016,고,3,남,176.3
2016,고,1,남,169.5
2016,고,1,남,168
2016,고,1,남,172.5
2016,고,1,남,177
2016,고,1,남,173
2016,고,1,남,160.8
2016,고,1,남,169.3
2016,고,1,남,162.9
2016,고,1,남,165.6
2016,고,1,남,174.7
2016,고,1,남,167.1
2016,고,1,남,173.2
2016,고,1,남,169.5
2016,고,1,남,177.3
2016,고,1,남,172.1
2016,고,1,남,165.2
2016,고,1,남,178.5
2016,고,1,남,166.9
2016,고,1,남,158.6
2016,고,1,남,168.1
2016,고,1,남,178.9
2016,고,1,남,168.4
2016,고,1,남,180.3
2016,고,1,남,169.9
2016,고,1,남,168.6
2016,고,1,남,165.1
2016,고,1,남,174.3
2016,고,1,남,165.3
2016,고,1,남,161.4
2016,고,1,남,172.4
2016,고,1,남,173.4
2016,고,1,남,168.3
2016,고,1,남,165.1
2016,고,2,남,179.1
2016,고,2,남,178.1
2016,고,2,남,167.7
2016,고,2,남,164.1
2016,고,2,남,173.9
2016,고,2,남,179.5
2016,고,2,남,178.4
2016,고,2,남,177
2016,고,2,남,169.9
2016,고,2,남,174
2016,고,2,남,165.5
2016,고,2,남,181
2016,고,2,남,171
2016,고,2,남,171.7
2016,고,2,남,167.6
2016,고,2,남,170.1
2016,고,2,남,172.9
2016,고,2,남,172.3
2016,고,2,남,180.8
2016,고,2,남,172
2016,고,2,남,173.3
2016,고,2,남,173.7
2016,고,2,남,178.1
2016,고,2,남,169.6
2016,고,2,남,169
2016,고,2,남,173.7
2016,고,2,남,182
2016,고,2,남,176.9
2016,고,2,남,183
2016,고,2,남,172.2
2016,고,2,남,172
2016,고,2,남,168.8
2016,고,3,남,165.3
2016,고,3,남,165.2
2016,고,3,남,172.3
2016,고,3,남,169.1
2016,고,3,남,172.4
2016,고,3,남,177.5
2016,고,3,남,179.9
2016,고,3,남,170.8
2016,고,3,남,181.6
2016,고,3,남,172.8
2016,고,3,남,172.3
2016,고,3,남,177.2
2016,고,3,남,178.6
2016,고,3,남,175.2
2016,고,3,남,169.4
2016,고,3,남,176.5
2016,고,3,남,170.5
2016,고,3,남,176.7
2016,고,3,남,167.9
2016,고,3,남,178
2016,고,3,남,171.5
2016,고,3,남,175.1
2016,고,3,남,174.8
2016,고,3,남,179.8
2016,고,3,남,177.2
2016,고,3,남,175.1
2016,고,3,남,192
2016,고,3,남,178.4
2016,고,3,남,176
2016,고,3,남,177.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,166.5
2016,고,1,여,158.2
2016,고,1,남,172.3
2016,고,1,남,170.6
2016,고,1,남,167.6
2016,고,1,남,169.4
2016,고,1,남,166
2016,고,1,남,172
2016,고,1,남,167.1
2016,고,1,남,168.7
2016,고,1,남,173.5
2016,고,1,남,167.7
2016,고,1,남,172.2
2016,고,1,남,170.4
2016,고,1,남,177.4
2016,고,1,남,170.1
2016,고,1,남,176.2
2016,고,1,남,174.1
2016,고,1,남,181.3
2016,고,1,남,170.6
2016,고,1,남,172.6
2016,고,1,남,169.3
2016,고,1,남,165.5
2016,고,1,남,174.3
2016,고,1,남,161.7
2016,고,1,남,187.5
2016,고,1,남,167.7
2016,고,1,남,168.9
2016,고,2,여,157.6
2016,고,2,여,165
2016,고,2,여,150.5
2016,고,2,여,160.9
2016,고,2,여,158
2016,고,2,여,161.4
2016,고,2,여,172.8
2016,고,2,여,154.2
2016,고,2,여,164.5
2016,고,2,여,158.7
2016,고,2,여,150.4
2016,고,2,여,161
2016,고,2,여,169.7
2016,고,2,여,159.5
2016,고,2,여,158.1
2016,고,2,여,162.9
2016,고,2,여,165.9
2016,고,2,여,157.6
2016,고,2,여,153.6
2016,고,2,여,171.4
2016,고,2,여,160.2
2016,고,2,여,168.9
2016,고,2,여,162.4
2016,고,2,여,166
2016,고,2,여,160.6
2016,고,2,남,186.5
2016,고,2,남,170.9
2016,고,2,남,174.1
2016,고,2,남,176.9
2016,고,2,남,177.2
2016,고,2,남,165.4
2016,고,2,남,167
2016,고,2,남,186.5
2016,고,3,여,164.9
2016,고,3,여,160.5
2016,고,3,여,154.4
2016,고,3,여,163.3
2016,고,3,여,167.7
2016,고,3,여,159.2
2016,고,3,여,157
2016,고,3,여,154.9
2016,고,3,여,158.3
2016,고,3,여,151.6
2016,고,3,여,159
2016,고,3,여,151.4
2016,고,3,여,160.7
2016,고,3,여,161.1
2016,고,3,여,158.4
2016,고,3,여,157.5
2016,고,3,여,160
2016,고,3,여,157.5
2016,고,3,여,158.9
2016,고,3,여,156.4
2016,고,3,여,151.3
2016,고,3,여,162
2016,고,3,여,169.9
2016,고,3,여,162.5
2016,고,3,남,177.2
2016,고,3,남,185.7
2016,고,3,남,173.9
2016,고,3,남,166.4
2016,고,3,남,175.2
2016,고,3,남,175.7
2016,고,3,남,170.6
2016,고,3,남,175.9
2016,고,3,남,171.5
2016,고,3,남,177.1
2016,고,3,남,171.3
2016,고,3,남,162
2016,고,1,여,160
2016,고,1,여,158.7
2016,고,1,여,165.4
2016,고,1,여,152.3
2016,고,1,여,161.6
2016,고,1,여,156.2
2016,고,1,여,164.3
2016,고,1,여,163
2016,고,1,여,168.4
2016,고,1,여,162.5
2016,고,1,여,160.6
2016,고,1,여,159.6
2016,고,1,여,165.8
2016,고,1,여,161.7
2016,고,1,여,173.6
2016,고,1,여,158.1
2016,고,1,여,148.5
2016,고,1,여,152.1
2016,고,1,여,153.6
2016,고,1,여,153
2016,고,1,여,163.7
2016,고,1,여,161
2016,고,1,여,166.4
2016,고,1,여,154.7
2016,고,1,여,164
2016,고,1,여,156.7
2016,고,1,여,164.2
2016,고,1,여,172.7
2016,고,1,여,151
2016,고,1,여,164.6
2016,고,1,여,160.1
2016,고,1,여,162.5
2016,고,1,여,157.3
2016,고,1,여,156
2016,고,1,여,168.8
2016,고,1,여,159.5
2016,고,1,여,161
2016,고,1,여,155.2
2016,고,1,여,162.1
2016,고,1,남,188.6
2016,고,1,남,177.7
2016,고,1,남,172
2016,고,1,남,168
2016,고,1,남,171.2
2016,고,1,남,174.1
2016,고,1,남,163.5
2016,고,1,남,168.1
2016,고,1,남,170.8
2016,고,1,남,166.2
2016,고,1,남,169.8
2016,고,1,남,165.9
2016,고,1,남,171.4
2016,고,1,남,173
2016,고,1,남,169.4
2016,고,1,남,171
2016,고,1,남,170.6
2016,고,1,남,164.4
2016,고,1,남,180.5
2016,고,1,남,165
2016,고,1,남,168.5
2016,고,1,남,170.5
2016,고,1,남,172
2016,고,1,남,168
2016,고,1,남,188.9
2016,고,1,남,173
2016,고,1,남,170
2016,고,1,남,172.3
2016,고,1,남,169.3
2016,고,1,남,180
2016,고,1,남,171.2
2016,고,2,여,159
2016,고,2,여,157.8
2016,고,2,여,160.9
2016,고,2,여,155.6
2016,고,2,여,155.8
2016,고,2,여,163.6
2016,고,2,여,151
2016,고,2,여,163.2
2016,고,2,여,162
2016,고,2,여,151.6
2016,고,2,여,164.2
2016,고,2,여,162
2016,고,2,여,161.4
2016,고,2,여,158.4
2016,고,2,여,160.8
2016,고,2,여,158
2016,고,2,여,167.1
2016,고,2,여,163.6
2016,고,2,여,155
2016,고,2,여,153
2016,고,2,여,166.8
2016,고,2,여,164
2016,고,2,여,164.6
2016,고,2,여,160.9
2016,고,2,여,163.9
2016,고,2,여,154.6
2016,고,2,여,159.7
2016,고,2,여,159.4
2016,고,2,여,165.9
2016,고,2,여,157.1
2016,고,2,여,165.6
2016,고,2,여,159.5
2016,고,2,여,166
2016,고,2,여,149.2
2016,고,2,여,162.9
2016,고,2,여,161.2
2016,고,2,여,162.2
2016,고,2,여,164.3
2016,고,2,여,152.7
2016,고,2,남,168.4
2016,고,2,남,173
2016,고,2,남,174.3
2016,고,2,남,168.8
2016,고,2,남,160.4
2016,고,2,남,170.5
2016,고,2,남,171.3
2016,고,2,남,172.6
2016,고,2,남,178.8
2016,고,2,남,167.2
2016,고,2,남,167.9
2016,고,2,남,174.4
2016,고,2,남,176
2016,고,2,남,176.3
2016,고,2,남,174.4
2016,고,2,남,175.8
2016,고,2,남,166.1
2016,고,2,남,173.4
2016,고,2,남,168.3
2016,고,2,남,167.8
2016,고,2,남,164.7
2016,고,2,남,182.1
2016,고,2,남,177.1
2016,고,2,남,160.8
2016,고,2,남,175
2016,고,2,남,171.9
2016,고,2,남,177.3
2016,고,2,남,167.3
2016,고,2,남,179.9
2016,고,2,남,177.9
2016,고,2,남,167.1
2016,고,2,남,165.4
2016,고,2,남,171.7
2016,고,2,남,170.5
2016,고,2,남,172.9
2016,고,2,남,179
2016,고,2,남,175.2
2016,고,2,남,176.8
2016,고,2,남,178.8
2016,고,2,남,166
2016,고,2,남,171.3
2016,고,3,여,163
2016,고,3,여,157.3
2016,고,3,여,153.4
2016,고,3,여,158
2016,고,3,여,155.4
2016,고,3,여,166
2016,고,3,여,163
2016,고,3,여,160
2016,고,3,여,159
2016,고,3,여,163
2016,고,3,여,168
2016,고,3,여,164
2016,고,3,여,164
2016,고,3,여,156.1
2016,고,3,여,162
2016,고,3,여,163.4
2016,고,3,여,163
2016,고,3,여,160
2016,고,3,여,152
2016,고,3,여,162
2016,고,3,여,159.9
2016,고,3,여,152
2016,고,3,여,158
2016,고,3,여,162
2016,고,3,여,156.3
2016,고,3,여,166
2016,고,3,여,163.2
2016,고,3,여,163
2016,고,3,여,161
2016,고,3,남,170
2016,고,3,남,171
2016,고,3,남,166.7
2016,고,3,남,173
2016,고,3,남,171
2016,고,3,남,169
2016,고,3,남,169.4
2016,고,1,남,173
2016,고,1,남,176.5
2016,고,1,남,172
2016,고,1,남,169.3
2016,고,1,남,177.9
2016,고,1,남,176.2
2016,고,1,남,170.7
2016,고,1,남,166.7
2016,고,1,남,175.1
2016,고,1,남,169.9
2016,고,1,남,169.8
2016,고,1,남,169.9
2016,고,1,남,173.5
2016,고,1,남,167.9
2016,고,1,남,169.2
2016,고,1,남,173.2
2016,고,1,남,164.7
2016,고,1,남,177.4
2016,고,1,남,172.9
2016,고,1,남,170.5
